sweep,repeat_index,model_id,task_id,signature,testable,untestable_reason,score,passed,p_value,effect_size,direction_correct
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,random_dot_motion_v2,above_chance_low_coherence,True,,0.5,False,0.21479525392169307,0.07499999999999996,True
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,random_dot_motion_v2,above_chance_overall,True,,1.0,True,1.6080007647833168e-05,0.20999999999999996,True
rebuttal_v1_launch_20260724_211936,0,kimi-k2.5,effort_foraging,travel_cost_residence_effect,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,kimi-k2.5,effort_foraging,above_chance_mvt_match,True,,0.0,False,0.9453125,-0.2375,False
rebuttal_v1_launch_20260724_211936,0,kimi-k2.5,effort_foraging,above_chance_total_reward,True,,0.5,False,0.5,0.11250000000000004,True
rebuttal_v1_launch_20260724_211936,0,kimi-k2.5,effort_foraging,harvest_rt_speedup,True,,0.0,False,0.7708482877109208,0.084094741050333,False
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,serial_recall_v2,above_chance_recall,True,,1.0,True,1.5258789062500013e-21,0.95,True
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,serial_recall_v2,similarity_aids_recall,False,undefined_statistic,,False,nan,nan,
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,serial_recall_v2,high_vs_low_sim_advantage,True,,0.0,False,0.5,0.0,False
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,serial_recall_v2,similarity_rt_effect,True,,1.0,True,0.007606024589027213,-0.5942122813390158,True
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,serial_recall_v2,primacy_effect,True,,0.0,False,0.5,0.0,False
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,repeated_games,tit_for_tat_reciprocity_pd,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,repeated_games,above_chance_coordination_bos,True,,0.0,False,0.999969482421875,-0.43333333333333335,False
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,repeated_games,cooperation_when_opp_cooperated,True,,1.0,True,6.103515625e-05,0.5,True
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,repeated_games,round_rt_speedup,True,,1.0,True,0.010010474116467374,-0.4225075538784833,True
rebuttal_v1_launch_20260724_211936,0,kimi-k2.5,moral_machine,utilitarian_preference,True,,1.0,True,0.0009765625,0.5,True
rebuttal_v1_launch_20260724_211936,0,kimi-k2.5,moral_machine,age_preference_save_young,True,,0.0,False,0.828125,-0.09999999999999998,False
rebuttal_v1_launch_20260724_211936,0,kimi-k2.5,moral_machine,species_preference_save_human,True,,1.0,True,0.0107421875,0.4,True
rebuttal_v1_launch_20260724_211936,0,kimi-k2.5,moral_machine,legality_preference_save_lawful,True,,0.5,False,0.109375,0.33333333333333337,True
rebuttal_v1_launch_20260724_211936,0,kimi-k2.5,moral_machine,intervention_aversion,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,marbles_risk,ev_sensitivity,True,,1.0,True,9.531494656973608e-07,0.5553666541712137,True
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,marbles_risk,above_chance_ev_optimal,True,,1.0,True,1.8044374883174896e-08,0.43333333333333335,True
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,marbles_risk,magnitude_effect_high_payoff,True,,1.0,True,0.004177370184941069,0.3270014063001604,True
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,marbles_risk,ev_difference_rt_effect,True,,0.0,False,0.5944184143331152,0.03045911553347517,False
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,tiny_alchemy,above_chance_discovery,True,,0.0,False,0.8165921788635031,-0.10263157894736846,False
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,tiny_alchemy,non_redundant_attempts,True,,1.0,True,0.01602291583438044,0.12368421052631584,True
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,moral_machine,utilitarian_preference,True,,1.0,True,0.0009765625,0.5,True
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,moral_machine,age_preference_save_young,True,,1.0,True,0.0009765625,0.5,True
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,moral_machine,species_preference_save_human,True,,1.0,True,0.0009765625,0.5,True
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,moral_machine,legality_preference_save_lawful,True,,1.0,True,0.015625,0.5,True
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,moral_machine,intervention_aversion,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,effort_foraging,travel_cost_residence_effect,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,effort_foraging,above_chance_mvt_match,True,,0.0,False,0.980712890625,-0.25,False
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,effort_foraging,above_chance_total_reward,True,,0.0,False,0.74609375,-0.07500000000000001,False
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,effort_foraging,harvest_rt_speedup,True,,0.5,False,0.2646123566757051,-0.07137916213481901,True
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,random_dot_motion_v2,coherence_accuracy_psychometric,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,random_dot_motion_v2,coherence_rt_chronometric,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,random_dot_motion_v2,above_chance_low_coherence,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,random_dot_motion_v2,above_chance_overall,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,kimi-k2.5,phishing_detection_v2,above_chance_discrimination,True,,1.0,True,6.239825101062024e-09,0.7333333333333334,True
rebuttal_v1_launch_20260724_211936,0,kimi-k2.5,phishing_detection_v2,learning_effect,True,,0.0,False,0.030144586995301047,-0.30000000000000004,False
rebuttal_v1_launch_20260724_211936,0,kimi-k2.5,phishing_detection_v2,above_chance_overall,True,,1.0,True,1.9279075786471367e-05,0.3666666666666667,True
rebuttal_v1_launch_20260724_211936,0,kimi-k2.5,phishing_detection_v2,practice_rt_speedup,True,,0.0,False,0.8078370656835847,0.1143468940187282,False
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,visual_recognition,above_chance_discrimination,True,,0.0,False,0.5,0.0,False
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,visual_recognition,above_chance_accuracy,True,,0.0,False,0.5397946186935896,0.0,False
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,visual_recognition,low_false_alarm_rate,True,,1.0,True,8.881784197001252e-16,-0.5,True
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,marbles_risk,ev_sensitivity,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,marbles_risk,above_chance_ev_optimal,True,,0.0,False,0.96875,-0.3,False
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,marbles_risk,magnitude_effect_high_payoff,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,marbles_risk,ev_difference_rt_effect,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,phishing_detection_v2,above_chance_discrimination,True,,1.0,True,4.26074883241867e-06,0.5666666666666667,True
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,phishing_detection_v2,learning_effect,True,,0.0,False,0.5,0.0,False
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,phishing_detection_v2,above_chance_overall,True,,1.0,True,6.073354011478654e-06,0.2833333333333333,True
rebuttal_v1_launch_20260724_211936,0,gemini-3-flash-preview,phishing_detection_v2,practice_rt_speedup,True,,1.0,True,0.008804506326113496,-0.30550887876776184,True
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,tiny_alchemy,above_chance_discovery,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,tiny_alchemy,non_redundant_attempts,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,visual_recognition,above_chance_discrimination,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,visual_recognition,above_chance_accuracy,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,visual_recognition,low_false_alarm_rate,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,serial_recall_v2,above_chance_recall,True,,0.5,False,0.18924034722043137,0.075,True
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,serial_recall_v2,similarity_aids_recall,True,,0.5,False,0.10015562082212362,0.3380617018914067,True
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,serial_recall_v2,high_vs_low_sim_advantage,True,,0.5,False,0.14252470370130643,0.25,True
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,serial_recall_v2,similarity_rt_effect,True,,0.5,False,0.17058888363698793,-0.2546624062881496,True
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,serial_recall_v2,primacy_effect,True,,0.5,False,0.06982469930521473,0.25,True
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,grid_bandit,kraken_avoidance_in_risky,True,,1.0,True,1.7940998077392578e-05,-0.4,True
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,grid_bandit,value_directed_exploitation,True,,1.0,True,3.9379675177335655e-05,-0.38619854172928153,True
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,grid_bandit,above_chance_reward,True,,0.5,False,0.057659149169921875,0.18181818181818177,True
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,grid_bandit,within_block_learning,True,,0.5,False,0.33478387233606405,0.04114092792567019,True
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,grid_bandit,within_block_rt_speedup,True,,0.5,False,0.13861023486283505,-0.10451163934367957,True
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,effort_foraging,travel_cost_residence_effect,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,effort_foraging,above_chance_mvt_match,True,,0.5,False,0.19384765625,0.18888888888888888,True
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,effort_foraging,above_chance_total_reward,True,,1.0,True,7.687045098236922e-06,0.3222222222222222,True
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,effort_foraging,harvest_rt_speedup,True,,0.0,False,0.9796684328088788,0.3063811716866794,False
rebuttal_v1_launch_20260724_211936,0,qwen3-vl-235b-instruct,marbles_risk,ev_sensitivity,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,qwen3-vl-235b-instruct,marbles_risk,above_chance_ev_optimal,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,qwen3-vl-235b-instruct,marbles_risk,magnitude_effect_high_payoff,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,qwen3-vl-235b-instruct,marbles_risk,ev_difference_rt_effect,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,phishing_detection_v2,above_chance_discrimination,True,,1.0,True,0.0012941597644365865,0.6025641025641026,True
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,phishing_detection_v2,learning_effect,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,phishing_detection_v2,above_chance_overall,True,,1.0,True,0.005311012268066406,0.30000000000000004,True
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,phishing_detection_v2,practice_rt_speedup,True,,0.0,False,0.7755462283880765,0.15860497936179666,False
rebuttal_v1_launch_20260724_211936,0,qwen3-vl-235b-instruct,grid_bandit,kraken_avoidance_in_risky,True,,0.0,False,1.0,0.5,False
rebuttal_v1_launch_20260724_211936,0,qwen3-vl-235b-instruct,grid_bandit,value_directed_exploitation,True,,0.0,False,0.6059614867655558,0.0681798617170713,False
rebuttal_v1_launch_20260724_211936,0,qwen3-vl-235b-instruct,grid_bandit,above_chance_reward,True,,0.0,False,1.0,-0.5,False
rebuttal_v1_launch_20260724_211936,0,qwen3-vl-235b-instruct,grid_bandit,within_block_learning,True,,0.5,False,0.3963183426954499,0.06276727386553368,True
rebuttal_v1_launch_20260724_211936,0,qwen3-vl-235b-instruct,grid_bandit,within_block_rt_speedup,True,,0.0,False,0.675837943649542,0.1086800190844143,False
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,repeated_games,tit_for_tat_reciprocity_pd,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,repeated_games,above_chance_coordination_bos,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,repeated_games,cooperation_when_opp_cooperated,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,repeated_games,round_rt_speedup,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,qwen3-vl-235b-instruct,random_dot_motion_v2,coherence_accuracy_psychometric,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,qwen3-vl-235b-instruct,random_dot_motion_v2,coherence_rt_chronometric,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,qwen3-vl-235b-instruct,random_dot_motion_v2,above_chance_low_coherence,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,qwen3-vl-235b-instruct,random_dot_motion_v2,above_chance_overall,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,moral_machine,utilitarian_preference,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,moral_machine,age_preference_save_young,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,moral_machine,species_preference_save_human,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,moral_machine,legality_preference_save_lawful,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,gpt-5.4-nano,moral_machine,intervention_aversion,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,qwen3-vl-235b-instruct,serial_recall_v2,above_chance_recall,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,qwen3-vl-235b-instruct,serial_recall_v2,similarity_aids_recall,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,qwen3-vl-235b-instruct,serial_recall_v2,high_vs_low_sim_advantage,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,qwen3-vl-235b-instruct,serial_recall_v2,similarity_rt_effect,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,0,qwen3-vl-235b-instruct,serial_recall_v2,primacy_effect,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,grid_bandit,kraken_avoidance_in_risky,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,grid_bandit,value_directed_exploitation,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,grid_bandit,above_chance_reward,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,grid_bandit,within_block_learning,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,grid_bandit,within_block_rt_speedup,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,serial_recall_v2,above_chance_recall,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,serial_recall_v2,similarity_aids_recall,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,serial_recall_v2,high_vs_low_sim_advantage,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,serial_recall_v2,similarity_rt_effect,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,serial_recall_v2,primacy_effect,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,random_dot_motion_v2,coherence_accuracy_psychometric,True,,0.0,False,0.741746767163832,-0.18946618668626836,False
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,random_dot_motion_v2,coherence_rt_chronometric,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,random_dot_motion_v2,above_chance_low_coherence,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,random_dot_motion_v2,above_chance_overall,True,,0.0,False,0.9375,-0.14285714285714285,False
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,repeated_games,tit_for_tat_reciprocity_pd,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,repeated_games,above_chance_coordination_bos,True,,0.0,False,0.696380615234375,-0.033333333333333326,False
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,repeated_games,cooperation_when_opp_cooperated,True,,1.0,True,6.103515625e-05,0.5,True
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,repeated_games,round_rt_speedup,True,,0.5,False,0.05176605005041996,-0.3030644901238066,True
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,marbles_risk,ev_sensitivity,True,,1.0,True,0.02242636792214166,0.4919909792511707,True
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,marbles_risk,above_chance_ev_optimal,True,,1.0,True,0.0011749267578125,0.38235294117647056,True
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,marbles_risk,magnitude_effect_high_payoff,True,,0.5,False,0.0558516477508753,0.3999327900524534,True
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,marbles_risk,ev_difference_rt_effect,True,,0.0,False,0.6741367380086959,0.11808198473867937,False
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,visual_recognition,above_chance_discrimination,True,,0.0,False,0.5,0.0,False
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,visual_recognition,above_chance_accuracy,True,,0.5,False,0.5,0.02941176470588236,True
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,visual_recognition,low_false_alarm_rate,True,,0.0,False,1.0,0.5,False
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,moral_machine,utilitarian_preference,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,moral_machine,age_preference_save_young,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,moral_machine,species_preference_save_human,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,moral_machine,legality_preference_save_lawful,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,moral_machine,intervention_aversion,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,tiny_alchemy,above_chance_discovery,True,,0.5,False,0.10241837031250005,0.30714285714285705,True
rebuttal_v1_launch_20260724_211936,1,kimi-k2.5,tiny_alchemy,non_redundant_attempts,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,1,gemini-3-flash-preview,random_dot_motion_v2,coherence_accuracy_psychometric,True,,1.0,True,0.04545548601868932,0.26746604711291727,True
rebuttal_v1_launch_20260724_211936,1,gemini-3-flash-preview,random_dot_motion_v2,coherence_rt_chronometric,True,,0.5,False,0.34180419632678294,-0.08218800677103756,True
rebuttal_v1_launch_20260724_211936,1,gemini-3-flash-preview,random_dot_motion_v2,above_chance_low_coherence,True,,0.5,False,0.4999999999999999,0.033333333333333326,True
rebuttal_v1_launch_20260724_211936,1,gemini-3-flash-preview,random_dot_motion_v2,above_chance_overall,True,,1.0,True,0.04943587479647249,0.1585365853658537,True
rebuttal_v1_launch_20260724_211936,1,gemini-3-flash-preview,repeated_games,tit_for_tat_reciprocity_pd,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,1,gemini-3-flash-preview,repeated_games,above_chance_coordination_bos,True,,0.0,False,0.99951171875,-0.3666666666666667,False
rebuttal_v1_launch_20260724_211936,1,gemini-3-flash-preview,repeated_games,cooperation_when_opp_cooperated,False,insufficient_data,,False,,,
rebuttal_v1_launch_20260724_211936,1,gemini-3-flash-preview,repeated_games,round_rt_speedup,True,,0.5,False,0.09501628950378711,-0.2460170566887371,True
rebuttal_v1_launch_20260724_211936,1,gemini-3-flash-preview,serial_recall_v2,above_chance_recall,True,,1.0,True,1.6871138484191897e-11,0.6375,True
rebuttal_v1_launch_20260724_211936,1,gemini-3-flash-preview,serial_recall_v2,similarity_aids_recall,True,,1.0,True,0.01491907075055981,0.5427204202399747,True
rebuttal_v1_launch_20260724_211936,1,gemini-3-flash-preview,serial_recall_v2,high_vs_low_sim_advantage,True,,1.0,True,0.014229868458155326,0.75,True
rebuttal_v1_launch_20260724_211936,1,gemini-3-flash-preview,serial_recall_v2,similarity_rt_effect,True,,0.5,False,0.17058888363698793,-0.2546624062881496,True
rebuttal_v1_launch_20260724_211936,1,gemini-3-flash-preview,serial_recall_v2,primacy_effect,True,,0.5,False,0.33250277105101467,0.125,True
rebuttal_v1_launch_20260724_211936,1,gemini-3-flash-preview,grid_bandit,kraken_avoidance_in_risky,True,,1.0,True,1.049338713698944e-07,-0.36,True
rebuttal_v1_launch_20260724_211936,1,gemini-3-flash-preview,grid_bandit,value_directed_exploitation,True,,0.5,False,0.21835208498544742,-0.07905042428528072,True
rebuttal_v1_launch_20260724_211936,1,gemini-3-flash-preview,grid_bandit,above_chance_reward,True,,1.0,True,3.460958460029819e-07,0.2909090909090909,True
rebuttal_v1_launch_20260724_211936,1,gemini-3-flash-preview,grid_bandit,within_block_learning,True,,1.0,True,0.00027247856765372415,0.32441433973413186,True
rebuttal_v1_launch_20260724_211936,1,gemini-3-flash-preview,grid_bandit,within_block_rt_speedup,True,,0.0,False,0.9999992409076709,0.4399257226927323,False
rebuttal_v1_launch_20260724_211936,1,gemini-3-flash-preview,marbles_risk,ev_sensitivity,True,,1.0,True,2.603836166212691e-07,0.5796078874392718,True
rebuttal_v1_launch_20260724_211936,1,gemini-3-flash-preview,marbles_risk,above_chance_ev_optimal,True,,1.0,True,8.673617379884035e-19,0.5,True
